eta,n_states,unique_winners,consensus_winner,majority_winner,majority_count,mean_winner_margin,min_winner_margin,max_winner_margin
0.496179,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023352328014475177,0.023352328014475177,0.023352328014475177
0.496180,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023329173720724405,0.023329173720724405,0.023329173720724405
0.496181,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02330601942697541,0.02330601942697541,0.02330601942697541
0.496182,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023282865133225528,0.023282865133225528,0.023282865133225528
0.496183,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023259710839475645,0.023259710839475645,0.023259710839475645
0.496184,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023236556545724874,0.023236556545724874,0.023236556545724874
0.496185,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02321340225197499,0.02321340225197499,0.02321340225197499
0.496186,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023190247958225108,0.023190247958225108,0.023190247958225108
0.496187,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023167093664475225,0.023167093664475225,0.023167093664475225
0.496188,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023143939370724453,0.023143939370724453,0.023143939370724453
0.496189,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02312078507697457,0.02312078507697457,0.02312078507697457
0.496190,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.0230976307832238,0.0230976307832238,0.0230976307832238
0.496191,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023074476489474804,0.023074476489474804,0.023074476489474804
0.496192,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02305132219572492,0.02305132219572492,0.02305132219572492
0.496193,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02302816790197504,0.02302816790197504,0.02302816790197504
0.496194,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.023005013608224267,0.023005013608224267,0.023005013608224267
0.496195,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.022981859314475273,0.022981859314475273,0.022981859314475273
0.496196,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02295870502072539,0.02295870502072539,0.02295870502072539
0.496197,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.022935550726975507,0.022935550726975507,0.022935550726975507
0.496198,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.022912396433225624,0.022912396433225624,0.022912396433225624
0.496199,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.022889242139474852,0.022889242139474852,0.022889242139474852
